text,label
"In the body paragraphs, Your topic sentences don’t always support the thesis. Addressing this would strengthen the entire essay.",Organization & Structure
"In the body paragraphs, Your outline is logical, but the narrative could flow smoother. Consider revising this for clarity.",Organization & Structure
"Toward the conclusion, Run-on sentences obscure your main point. Overall, this issue undermines your argument.",Grammar & Mechanics
"Toward the conclusion, Varied sentence openings would enhance your style. This distracts the reader from your main point.",Language & Style
"At the start of your second paragraph, Sentence fragments interrupt the reader’s understanding. Clarifying this would improve reader engagement.",Grammar & Mechanics
"Toward the conclusion, Incorrect punctuation weakens the clarity of your ideas. This issue recurs throughout the piece.",Grammar & Mechanics
"Toward the conclusion, Incorrect punctuation weakens the clarity of your ideas. Consider revising this for clarity.",Grammar & Mechanics
"Early in your essay, Consider grouping related points into coherent sections. Overall, this issue undermines your argument.",Organization & Structure
"Toward the conclusion, Sentence fragments interrupt the reader’s understanding. Fixing this would enhance coherence.",Grammar & Mechanics
"Toward the conclusion, Overuse of passive voice dilutes the impact of your claims. Overall, this issue undermines your argument.",Grammar & Mechanics
"At the start of your second paragraph, Consider grouping related points into coherent sections. This makes your argument less persuasive.",Organization & Structure
"In the body paragraphs, The conclusion feels abrupt without summarizing key points. This detracts from the professionalism of your writing.",Organization & Structure
"Midway through your introduction, Your discussion of the topic is thoughtful but sometimes vague. This detracts from the professionalism of your writing.",Content & Ideas
"Toward the conclusion, Some of your claims are unsupported by the text. Correcting this would polish your style.",Content & Ideas
"At the start of your second paragraph, You shift register inappropriately for an academic essay. Consider revising this for clarity.",Language & Style
"Midway through your introduction, You rely heavily on clichés instead of original phrasing. Consider revising this for clarity.",Language & Style
"At the start of your second paragraph, Each section needs clearer internal structure. Consider revising this for clarity.",Organization & Structure
"Toward the conclusion, Inconsistent verb tenses create confusion. This distracts the reader from your main point.",Grammar & Mechanics
"At the start of your second paragraph, The order of your points feels disjointed. Fixing this would enhance coherence.",Organization & Structure
"At the start of your second paragraph, Incorrect punctuation weakens the clarity of your ideas. This makes your argument less persuasive.",Grammar & Mechanics
"At the start of your second paragraph, Consider grouping related points into coherent sections. This detracts from the professionalism of your writing.",Organization & Structure
